companyName,reviewBody,datePublished,ratingValue
Clever Real Estate,"I am extremely happy I went with Clever Real Estate. The realtor provided was very attentive, did a great job of explaining process and ultimate strategy of advertising the house as ""coming soon"" paid off with a sale at full value even before she listed it for sale! Saved $$$ on commission.",2020-08-06,5
Clever Real Estate,"Houston my agent worked with me throughout the whole process of selling my home.  He called or texted every day with up dates and suggested my asking price was to low.  He was right, two offers were for a higher asking price and $15K more. Plus, I saved approximately $10K in commissions.",2020-08-05,5
Clever Real Estate,The revised fee approach to selling real estate is more in line with today's market. We successfully sold our home in 2 days at a price higher than our original estimate. We purchased another home 2 days later in a very quick negotiation at a reduced price. We would recommend using Clever for your real estate listings. One star off as there were a few hiccups in the paperwork throughout the process but one needs to remember it is the seller's job as well to closely watch all details so everything was sorted out successfully.,2020-08-02,4
Clever Real Estate,I would recommend Clever to anyone looking for great realtors and lower fees,2020-07-30,5
Clever Real Estate,"This service provided exactly what was promised and the realtor exceeded my expectations. We received contact from several real estate agents asking for our business, but from the start Joe caught our attention. He sold himself as well as he sold our home. We went through the process of preparation to sell and listing in very turbulent times due to the onset of COVID-19. Joe was willing to change direction in our plan to ensure we sold in the wisest and most cost effective manner. We decided to live in the house until it was finished by making required changes and upgrades, and then offer it at the right price point. Joe was expert in his advice and assistance all through the process. His knowledge, and contacts were pivotal to our getting the house ready and finishing touches through closing. When we finally finished staging and put the house on the market, it had two offers above our asking price within two days! Joe and his staff then helped us get through the rest of the process to closing through tireless effort. We shall always be grateful to him and his staff for a job well done. I would certainly seek out Joe if I ever plan another real estate deal and will give him the highest recommendation to anyone seeking an agent.",2020-07-30,5
Clever Real Estate,Clever did a great job in finding an agency for the sale of our house.,2020-07-27,5
Clever Real Estate,My experience with Clever was excellent.  I was matched with a great realtor who worked with one of the larger firms in my area.  I saved 2% on total commissions and I still received all of the services you would typically expect.  I would definitely recommend trying Clever if you are in the market to see your house.,2020-07-27,5
Clever Real Estate,,2020-07-23,5
Clever Real Estate,I'm glad to have come across your site when searching for agents. You gave me 2 great agents to work with and the one we selected we would totally use again. He was awesome. We loved being able to save money on our agent fees!,2020-07-23,5
Clever Real Estate,"They are amazing! I especially want to thank Gwen, Courtney and Stephanie for their outstanding support! They made the entire selling experience pleasant even during COVID.",2020-07-21,5
Clever Real Estate,My realtor with Clever took us under his wing and made us feel like we were his only clients. He gave us all the time we needed. He was knowledgeable and helped us make the best decision for our needs.,2020-07-21,5
Clever Real Estate,"I had the best realtor with Clever. All the years I have been buying and selling properties I always had lackluster realtors. Many of them were so bad I fired them mid stream. This time I made sure to due the proper due diligence with the realtors on Clever until I found the perfect one! Erik Geisler. What a difference to team up with an ethical, professional, experienced agent!! From start to finish my experience was a ten.",2020-07-19,5
